Location,GeoRef,AgeRangeLow,AgeRangeHigh,Sex,TotalNum,TotalNumLow95,TotalNumHigh95,TotalNumCoeffVar,TotalPerc,TotalPercLow95,TotalPercHigh95,TotalPercCoeffVar,CurrentNum,CurrentNumLow95,CurrentNumHigh95,CurrentNumCoeffVar,CurrentPerc,CurrentPercLow95,CurrentPercHigh95,CurrentPercCOeffVar,DailyNum,DailyNumLow95,DailyNumHigh95,DailyNumCoeffVar,DailyPerc,DailyPercLow95,DailyPercHigh95,DailyPercCoeffVar,OccNum,OccNumLow95,OccNumHigh95,OccNumCoeffVar,OccPerc,OccPercLow95,OccPercHigh95,OccPercCoeffVar,FormerNum,FormerNumLow95,FormerNumHigh95,FormerNumCoeffVar,FormerPerc,FormerPercLow95,FormerPercHigh95,FormerPercCoeffVar,NeverNum,NeverNumLow95,NeverNumHigh95,NeverNumCoeffVar,NeverPerc,NeverPercLow95,NeverPercHigh95,NeverPercCoeffVar,NotNum,NotNumLow95,NotNumHigh95,NotNumCoeffVar,NotPerc,NotPercLow95,NotPercHigh95,NotPercCoeffVar
"Region 1, New Brunswick (Peer group I)",1301,12,100,M,157931,157931,157931,0,100,100,100,0,43646,38628,48665,5.9,27.6,24.5,30.8,5.9,39163,34279,44047,6.4,24.8,21.7,27.9,6.4,4484,2786,6181,19.3,2.8,1.8,3.9,19.3,63422,57510,69334,4.8,40.2,36.4,43.9,4.8,50863,45410,56316,5.5,32.2,28.8,35.7,5.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,12,100,F,77273,77273,77273,0,100,100,100,0,21973,18915,25032,7.1,28.4,24.5,32.4,7.1,20153,17155,23151,7.6,26.1,22.2,30,7.6,1821,857,2785,27,2.4,1.1,3.6,27,33758,30174,37342,5.4,43.7,39,48.3,5.4,21541,17994,25088,8.4,27.9,23.3,32.5,8.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,12,19,B,80659,80659,80659,0,100,100,100,0,21673,18264,25082,8,26.9,22.6,31.1,8,19010,15571,22449,9.2,23.6,19.3,27.8,9.2,2663,1211,4115,27.8,3.3,1.5,5.1,27.8,29664,25147,34181,7.8,36.8,31.2,42.4,7.8,29322,25090,33553,7.4,36.4,31.1,41.6,7.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,12,19,M,18470,18470,18470,0,100,100,100,0,3212,1864,4561,21.4,17.4,10.1,24.7,21.4,2370,1354,3386,21.9,12.8,7.3,18.3,21.9,-1,-1,-1,-1,-1,-1,-1,-1,3079,1722,4435,22.5,16.7,9.3,24,22.5,12179,10450,13908,7.2,65.9,56.6,75.3,7.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,12,19,F,9530,9530,9530,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6247,5011,7483,10.1,65.5,52.6,78.5,10.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,12,14,B,8939,8939,8939,0,100,100,100,0,1848,894,2801,26.3,20.7,10,31.3,26.3,1673,715,2631,29.2,18.7,8,29.4,29.2,-1,-1,-1,-1,-1,-1,-1,-1,1160,439,1881,31.7,13,4.9,21,31.7,5932,4728,7136,10.4,66.4,52.9,79.8,10.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,12,14,M,6739,5058,8420,12.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6201,4569,7832,13.4,92,81.4,102.6,5.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,12,14,F,3942,2784,5100,15,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3599,2472,4727,16,91.3,75.3,107.3,9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,15,19,B,2797,1609,3985,21.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2601,1431,3771,22.9,93,81.9,104,6.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,15,19,M,11730,10049,13412,7.3,100,100,100,0,3212,1864,4561,21.4,27.4,16.9,37.9,19.6,2370,1354,3386,21.9,20.2,12,28.4,20.6,-1,-1,-1,-1,-1,-1,-1,-1,2540,1334,3746,24.2,21.7,11.7,31.7,23.6,5978,4334,7623,14,51,38.9,63.1,12.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,15,19,F,5589,4431,6747,10.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2647,1610,3685,20,47.4,30.8,64,17.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,20,34,B,6142,4954,7330,9.9,100,100,100,0,1848,894,2801,26.3,30.1,14.3,45.8,26.7,1673,715,2631,29.2,27.2,11.9,42.6,28.8,-1,-1,-1,-1,-1,-1,-1,-1,963,360,1566,31.9,15.7,5.9,25.5,31.8,3331,1921,4741,21.6,54.2,36.2,72.3,17,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,20,34,M,36900,34354,39447,3.5,100,100,100,0,13607,10820,16393,10.4,36.9,29.6,44.2,10.1,11559,8877,14240,11.8,31.3,24.4,38.3,11.3,-1,-1,-1,-1,-1,-1,-1,-1,10137,7553,12721,13,27.5,21,33.9,12,13157,10593,15720,9.9,35.7,29.1,42.2,9.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,20,34,F,19273,17353,21193,5.1,100,100,100,0,7935,5904,9965,13.1,41.2,31,51.4,12.6,7268,5211,9325,14.4,37.7,27.4,48,13.9,-1,-1,-1,-1,-1,-1,-1,-1,4895,3177,6613,17.9,25.4,17.4,33.4,16.1,6443,4645,8242,14.2,33.4,24.5,42.4,13.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,20,24,B,17627,16295,18959,3.9,100,100,100,0,5672,3928,7416,15.7,32.2,22.5,41.9,15.4,4290,2829,5751,17.4,24.3,16.3,32.4,16.8,-1,-1,-1,-1,-1,-1,-1,-1,5242,3437,7048,17.6,29.7,19.5,40,17.5,6713,4494,8932,16.9,38.1,26.3,49.9,15.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,20,24,M,12589,10250,14928,9.5,100,100,100,0,5434,3626,7241,17,43.2,30.4,55.9,15.1,4466,2675,6257,20.5,35.5,22.4,48.5,18.8,-1,-1,-1,-1,-1,-1,-1,-1,3026,1440,4613,26.8,24,12.7,35.4,24.1,4129,2352,5906,22,32.8,20.1,45.5,19.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,20,24,F,5947,4478,7416,12.6,100,100,100,0,3409,1832,4987,23.6,57.3,36.1,78.5,18.8,3086,1519,4653,25.9,51.9,30.6,73.2,20.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2538,1192,3884,27.1,42.7,21.5,63.9,25.3,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,25,34,B,6642,4724,8561,14.7,100,100,100,0,2024,871,3177,29.1,30.5,14.4,46.5,26.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3026,1440,4613,26.8,45.6,25.2,65.9,22.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,25,34,M,24311,20813,27810,7.3,100,100,100,0,8173,5739,10608,15.2,33.6,24.6,42.6,13.7,7093,4829,9356,16.3,29.2,20.8,37.6,14.7,-1,-1,-1,-1,-1,-1,-1,-1,7111,5020,9201,15,29.2,21.7,36.8,13.2,9027,6312,11743,15.3,37.1,27.7,46.6,13,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,25,34,F,13326,11056,15596,8.7,100,100,100,0,4525,2842,6209,19,34,22.7,45.2,17,4182,2545,5820,20,31.4,20.4,42.4,17.9,-1,-1,-1,-1,-1,-1,-1,-1,4895,3177,6613,17.9,36.7,26.2,47.3,14.6,3906,2404,5407,19.6,29.3,18.5,40.1,18.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,35,44,B,10985,8466,13505,11.7,100,100,100,0,3648,2097,5199,21.7,33.2,20.3,46.1,19.8,2910,1503,4317,24.7,26.5,14.8,38.2,22.5,-1,-1,-1,-1,-1,-1,-1,-1,2216,1030,3401,27.3,20.2,9.8,30.5,26.3,5122,2858,7385,22.5,46.6,30.6,62.6,17.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,35,44,M,31735,29188,34282,4.1,100,100,100,0,10297,7749,12844,12.6,32.4,24.8,40.1,12,9434,7001,11867,13.2,29.7,22.4,37.1,12.6,-1,-1,-1,-1,-1,-1,-1,-1,12589,9704,15474,11.7,39.7,30.7,48.7,11.6,8849,6410,11289,14.1,27.9,20.9,34.8,12.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,35,44,F,15088,13168,17008,6.5,100,100,100,0,5081,3171,6991,19.2,33.7,21.4,45.9,18.6,4802,2944,6659,19.7,31.8,19.9,43.7,19.1,-1,-1,-1,-1,-1,-1,-1,-1,5427,3238,7615,20.6,36,22,49.9,19.8,4581,2627,6534,21.8,30.4,18.3,42.4,20.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,45,64,B,16647,15316,17979,4.1,100,100,100,0,5216,3560,6872,16.2,31.3,21.8,40.9,15.6,4633,2984,6281,18.2,27.8,18.3,37.4,17.5,-1,-1,-1,-1,-1,-1,-1,-1,7163,5140,9186,14.4,43,31,55.1,14.3,4269,2856,5682,16.9,25.6,17.6,33.6,15.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,45,64,M,47062,47062,47062,0,100,100,100,0,13204,10690,15717,9.7,28.1,22.7,33.4,9.7,12593,10021,15164,10.4,26.8,21.3,32.2,10.4,-1,-1,-1,-1,-1,-1,-1,-1,24550,21333,27767,6.7,52.2,45.3,59,6.7,9309,6956,11662,12.9,19.8,14.8,24.8,12.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,45,64,F,23355,23355,23355,0,100,100,100,0,6688,5059,8317,12.4,28.6,21.7,35.6,12.4,6481,4809,8152,13.2,27.7,20.6,34.9,13.2,-1,-1,-1,-1,-1,-1,-1,-1,13518,11585,15451,7.3,57.9,49.6,66.2,7.3,3149,1885,4414,20.5,13.5,8.1,18.9,20.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,45,54,B,23707,23707,23707,0,100,100,100,0,6516,4441,8590,16.2,27.5,18.7,36.2,16.2,6112,4118,8107,16.6,25.8,17.4,34.2,16.6,-1,-1,-1,-1,-1,-1,-1,-1,11032,8600,13463,11.2,46.5,36.3,56.8,11.2,6160,4217,8102,16.1,26,17.8,34.2,16.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,45,54,M,28881,25588,32174,5.8,100,100,100,0,8716,6603,10829,12.4,30.2,23.3,37.1,11.6,8105,6142,10068,12.4,28.1,21.2,34.9,12.5,-1,-1,-1,-1,-1,-1,-1,-1,15310,12451,18168,9.5,53,44.6,61.4,8.1,4855,2890,6821,20.7,16.8,10.7,23,18.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,45,54,F,13966,11684,16248,8.3,100,100,100,0,4663,3090,6236,17.2,33.4,23.4,43.3,15.2,4455,2880,6031,18,31.9,21.7,42.1,16.3,-1,-1,-1,-1,-1,-1,-1,-1,7755,5734,9775,13.3,55.5,44.8,66.3,9.9,1548,667,2430,29.1,11.1,4.7,17.4,29.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,55,64,B,14915,12753,17077,7.4,100,100,100,0,4053,2377,5729,21.1,27.2,16.7,37.7,19.8,3650,2236,5064,19.8,24.5,15,34,19.8,-1,-1,-1,-1,-1,-1,-1,-1,7555,5274,9836,15.4,50.7,36.7,64.6,14,3307,1706,4908,24.7,22.2,12.1,32.3,23.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,55,64,M,18181,14888,21474,9.2,100,100,100,0,4488,2792,6183,19.3,24.7,16.7,32.7,16.5,4488,2792,6183,19.3,24.7,16.7,32.7,16.5,-1,-1,-1,-1,-1,-1,-1,-1,9240,6733,11747,13.8,50.8,40.7,60.9,10.1,4454,2653,6255,20.6,24.5,15.7,33.3,18.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,55,64,F,9389,7107,11671,12.4,100,100,100,0,2025,848,3202,29.7,21.6,10.9,32.2,25.2,2025,848,3202,29.7,21.6,10.9,32.2,25.2,-1,-1,-1,-1,-1,-1,-1,-1,5763,3840,7686,17,61.4,47.4,75.4,11.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,65,100,B,8792,6630,10953,12.5,100,100,100,0,2462,1258,3667,25,28,15.6,40.5,22.7,2462,1258,3667,25,28,15.6,40.5,22.7,-1,-1,-1,-1,-1,-1,-1,-1,3477,1956,4998,22.3,39.5,26.3,52.8,17.1,2853,1536,4169,23.5,32.4,19.6,45.3,20.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,65,100,M,23764,23764,23764,0,100,100,100,0,3327,2055,4599,19.5,14,8.6,19.4,19.5,3207,1954,4460,19.9,13.5,8.2,18.8,19.9,-1,-1,-1,-1,-1,-1,-1,-1,13067,11372,14763,6.6,55,47.9,62.1,6.6,7369,5505,9234,12.9,31,23.2,38.9,12.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,65,100,F,10026,10026,10026,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7999,6936,9063,6.8,79.8,69.2,90.4,6.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,65,74,B,13738,13738,13738,0,100,100,100,0,2421,1336,3507,22.9,17.6,9.7,25.5,22.9,2302,1232,3371,23.7,16.8,9,24.5,23.7,-1,-1,-1,-1,-1,-1,-1,-1,5068,3663,6473,14.1,36.9,26.7,47.1,14.1,6248,4640,7857,13.1,45.5,33.8,57.2,13.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,65,74,M,13203,11456,14950,6.8,100,100,100,0,2034,968,3100,26.7,15.4,7.3,23.5,26.9,1914,894,2934,27.2,14.5,6.7,22.3,27.4,-1,-1,-1,-1,-1,-1,-1,-1,7744,5834,9655,12.6,58.7,48.2,69.1,9.1,3425,2068,4781,20.2,25.9,15.8,36.1,20,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,65,74,F,6222,4821,7622,11.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4970,3566,6374,14.4,79.9,67.1,92.6,8.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,75,100,B,6981,5669,8293,9.6,100,100,100,0,1581,620,2542,31,22.6,8.9,36.3,30.9,1461,551,2371,31.8,20.9,7.9,33.9,31.7,-1,-1,-1,-1,-1,-1,-1,-1,2775,1576,3974,22,39.7,24.6,54.9,19.4,2626,1396,3856,23.9,37.6,21.4,53.8,21.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,75,100,M,10561,8814,12308,8.4,100,100,100,0,1293,449,2137,33.3,12.2,4.4,20.1,32.9,1293,449,2137,33.3,12.2,4.4,20.1,32.9,-1,-1,-1,-1,-1,-1,-1,-1,5323,3792,6854,14.7,50.4,39.5,61.3,11.1,3945,2656,5234,16.7,37.4,26.3,48.5,15.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region 1, New Brunswick (Peer group I)",1301,75,100,F,3804,2403,5204,18.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3030,1744,4315,21.7,79.6,64.8,94.5,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,100,B,6757,5445,8069,9.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2293,1252,3335,23.2,33.9,20.4,47.5,20.4,3623,2443,4802,16.6,53.6,38.9,68.3,14,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,100,M,149340,149340,149340,0,100,100,100,0,34941,30344,39538,6.7,23.4,20.3,26.5,6.7,30076,25849,34302,7.2,20.1,17.3,23,7.2,4865,2878,6853,20.8,3.3,1.9,4.6,20.8,58438,53699,63178,4.1,39.1,36,42.3,4.1,55633,50866,60400,4.4,37.3,34.1,40.4,4.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,100,F,72297,72297,72297,0,100,100,100,0,17489,13874,21104,10.5,24.2,19.2,29.2,10.5,15707,12301,19112,11.1,21.7,17,26.4,11.1,1782,654,2910,32.3,2.5,0.9,4,32.3,29966,26155,33776,6.5,41.4,36.2,46.7,6.5,24515,20587,28443,8.2,33.9,28.5,39.3,8.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,19,B,77043,77043,77043,0,100,100,100,0,17452,14624,20281,8.3,22.7,19,26.3,8.3,14369,11715,17023,9.4,18.7,15.2,22.1,9.4,3083,1510,4656,26,4,2,6,26,28473,25155,31790,5.9,37,32.7,41.3,5.9,31118,28139,34097,4.9,40.4,36.5,44.3,4.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,19,M,19170,19170,19170,0,100,100,100,0,2226,1241,3211,22.6,11.6,6.5,16.8,22.6,1688,684,2692,30.3,8.8,3.6,14,30.3,-1,-1,-1,-1,-1,-1,-1,-1,1655,686,2624,29.9,8.6,3.6,13.7,29.9,15122,13878,16366,4.2,78.9,72.4,85.4,4.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,19,F,9773,9773,9773,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8149,7300,8998,5.3,83.4,74.7,92.1,5.3,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,14,B,9397,9397,9397,0,100,100,100,0,1599,800,2398,25.5,17,8.5,25.5,25.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6973,6047,7900,6.8,74.2,64.3,84.1,6.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,14,M,6182,4506,7857,13.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5658,4078,7237,14.2,91.5,83,100,4.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,12,14,F,3509,2215,4803,18.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3343,2073,4614,19.4,95.3,85.3,105.2,5.3,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,15,19,B,2673,1666,3680,19.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2315,1312,3318,22.1,86.6,70,103.2,9.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,15,19,M,12988,11313,14664,6.6,100,100,100,0,1929,962,2896,25.6,14.9,7.9,21.8,23.8,-1,-1,-1,-1,10.7,3.7,17.7,33.2,-1,-1,-1,-1,-1,-1,-1,-1,1595,644,2546,30.4,12.3,4.7,19.8,31.3,9464,7779,11150,9.1,72.9,64.5,81.2,5.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,15,19,F,6263,4969,7558,10.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4806,3512,6099,13.7,76.7,64.6,88.9,8.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,20,34,B,6725,5718,7731,7.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4659,3614,5704,11.4,69.3,57.2,81.4,8.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,20,34,M,35715,33094,38335,3.7,100,100,100,0,11559,8856,14262,11.9,32.4,24.8,39.9,11.9,9560,6840,12280,14.5,26.8,19,34.6,14.9,1999,720,3277,32.6,5.6,2.1,9.1,31.7,12057,9239,14874,11.9,33.8,26.8,40.7,10.5,11938,9204,14671,11.7,33.4,25.9,40.9,11.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,20,34,F,18174,16394,19955,5,100,100,100,0,6829,4478,9179,17.6,37.6,24.2,51,18.2,5848,3566,8130,19.9,32.2,19.1,45.3,20.8,-1,-1,-1,-1,-1,-1,-1,-1,5663,3744,7582,17.3,31.2,21.8,40.5,15.3,5521,3307,7735,20.5,30.4,18.5,42.2,19.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,20,24,B,17540,15614,19466,5.6,100,100,100,0,4730,3090,6370,17.7,27,18.2,35.7,16.5,3712,2206,5218,20.7,21.2,12.8,29.5,20.2,-1,-1,-1,-1,-1,-1,-1,-1,6394,4456,8332,15.5,36.5,26.6,46.3,13.8,6416,4629,8204,14.2,36.6,26.6,46.6,14,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,20,24,M,11312,8538,14087,12.5,100,100,100,0,4321,1991,6651,27.5,38.2,21.1,55.3,22.8,4226,1895,6557,28.1,37.4,20.3,54.4,23.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5304,2942,7666,22.7,46.9,28,65.8,20.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,20,24,F,5687,3321,8054,21.2,100,100,100,0,-1,-1,-1,-1,58.1,29.1,87.2,25.5,-1,-1,-1,-1,58.1,29.1,87.2,25.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,25,34,B,5625,3902,7348,15.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3311,1814,4809,23.1,58.9,38.6,79.2,17.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,25,34,M,24402,20348,28457,8.5,100,100,100,0,7238,4931,9545,16.3,29.7,21.4,37.9,14.2,5334,3370,7298,18.8,21.9,13.8,29.9,18.7,1904,698,3110,32.3,7.8,3.4,12.2,28.5,10369,7728,13011,13,42.5,34.1,50.9,10.1,6634,4412,8855,17.1,27.2,19.3,35.1,14.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,25,34,F,12487,9385,15589,12.7,100,100,100,0,3522,1755,5289,25.6,28.2,15.4,41,23.2,2542,1148,3936,28,20.4,9.4,31.4,27.6,-1,-1,-1,-1,-1,-1,-1,-1,5275,3392,7158,18.2,42.2,30.7,53.7,13.9,3529,1599,5458,27.9,28.3,14.9,41.6,24.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,35,44,B,11915,9091,14739,12.1,100,100,100,0,3716,2191,5241,20.9,31.2,19.9,42.5,18.4,2792,1427,4157,24.9,23.4,12.2,34.7,24.5,-1,-1,-1,-1,-1,-1,-1,-1,5094,3151,7038,19.5,42.8,30.3,55.2,14.9,3105,1683,4527,23.4,26.1,16.3,35.8,19.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,35,44,M,29409,26789,32030,4.5,100,100,100,0,8291,6215,10367,12.8,28.2,21.6,34.8,12,7319,5374,9264,13.6,24.9,18.7,31.1,12.7,-1,-1,-1,-1,-1,-1,-1,-1,12168,9635,14701,10.6,41.4,33.5,49.3,9.7,8950,6820,11080,12.1,30.4,23.8,37.1,11.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region 2, New Brunswick (Peer group H)",1302,35,44,F,14067,12287,15847,6.5,100,100,100,0,3640,2251,5028,19.5,25.9,16.4,35.3,18.6,3441,2098,4785,19.9,24.5,15.5,33.5,18.8,-1,-1,-1,-1,-1,-1,-1,-1,6065,4331,7799,14.6,43.1,31.4,54.9,13.9,4362,2762,5963,18.7,31,21.1,41,16.4,-1,-1,-1,-1,-1,-1,-1,-1
