Location,GeoRef,AgeRangeLower,AgeRangeHigher,Sex,TotalNum,TotalNumLow95,TotalNumHigh95,TotalNumCoeffVar,TotalPerc,TotalPercLow95,TotalPercHigh95,TotalPerCoeffVar,UnderNum,UnderNumLow95,UnderNumHigh95,UnderNumCoeffVar,UnderPerc,UnderPercLow95,UnderPercHigh95,UnderPercCoeffVar,NormalNum,NormalNumLow95,NormalNumHigh95,NormalNumCoeffVar,NormalPerc,NormalPercLow95,NormalPercHigh95,NormalPercCoeffVar,SomeNum,SomeNumLow95,SomeNumHigh95,SomeNumCoeffVar,SomePerc,SomPercLow95,SomPercHigh95,SomePercCoeffVar,OverNum,OverNumLow95,OverNumHigh95,OverNumCoeffVar,OverPerc,OverPercLow95,OverPercHigh95,OverPercCoeffVar,NotNum,NotNumLow95,NotNumHigh95,NotNumCoeffVar,NotPerc,NotPercLow95,NotPercHigh95,NotPercCoeffVar
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,20,24,M,6736,5335,8136,10.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2748,1545,3952,22.3,40.8,25.9,55.7,18.7,-1,-1,-1,-1,-1,-1,-1,-1,2315,1211,3419,24.3,34.4,19.5,49.2,22,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,20,24,F,3855,2819,4891,13.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1792,884,2701,25.9,46.5,26,67,22.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,25,34,B,2881,1998,3763,15.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,25,34,M,9541,8012,11070,8.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4002,2914,5091,13.9,41.9,32.5,51.4,11.5,926,420,1431,27.9,9.7,4.5,14.9,27.4,3706,2568,4844,15.7,38.8,29.4,48.3,12.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,25,34,F,4682,3473,5891,13.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1759,959,2558,23.2,37.6,21.4,53.7,21.9,-1,-1,-1,-1,-1,-1,-1,-1,2333,1261,3405,23.4,49.8,32.8,66.8,17.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,35,44,B,4859,3900,5819,10.1,100,100,100,0,-1,-1,-1,-1,12.1,4.3,20,32.9,2244,1547,2941,15.9,46.2,34.6,57.8,12.8,652,245,1059,31.9,13.4,5.3,21.6,31,1373,710,2037,24.6,28.3,16.3,40.2,21.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,35,44,M,17183,16145,18222,3.1,100,100,100,0,935,601,1268,18.2,5.4,3.4,7.4,18.7,8526,7375,9676,6.9,49.6,43.5,55.8,6.3,2485,1627,3342,17.6,14.5,9.5,19.4,17.6,5143,3858,6429,12.8,29.9,23,36.9,11.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,35,44,F,8819,8057,9581,4.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3676,2740,4613,13,41.7,30.9,52.5,13.2,1835,1036,2633,22.2,20.8,11.8,29.8,22,3135,2044,4226,17.8,35.5,24.3,46.8,16.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,45,64,B,8364,7668,9060,4.2,100,100,100,0,761,447,1075,21,9.1,5.3,12.9,21.5,4849,4000,5699,8.9,58,50,66,7.1,650,305,995,27.1,7.8,3.7,11.9,27,2008,1359,2658,16.5,24,16.5,31.6,16,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,45,64,M,27181,27181,27181,0,100,100,100,0,1465,896,2034,19.8,5.4,3.3,7.5,19.8,10012,8686,11338,6.8,36.8,32,41.7,6.8,5366,4081,6650,12.2,19.7,15,24.5,12.2,10246,8705,11788,7.7,37.7,32,43.4,7.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,45,64,F,13732,13732,13732,0,100,100,100,0,733,337,1128,27.5,5.3,2.5,8.2,27.5,4429,3511,5346,10.6,32.3,25.6,38.9,10.6,3000,2059,3940,16,21.8,15,28.7,16,5571,4502,6640,9.8,40.6,32.8,48.4,9.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,45,54,B,13449,13449,13449,0,100,100,100,0,732,282,1182,31.4,5.4,2.1,8.8,31.4,5583,4638,6529,8.6,41.5,34.5,48.5,8.6,2366,1626,3107,16,17.6,12.1,23.1,16,4675,3728,5622,10.3,34.8,27.7,41.8,10.3,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,45,54,M,17844,16434,19253,4,100,100,100,0,1190,601,1779,25.3,6.7,3.3,10,25.4,6513,5254,7771,9.9,36.5,30.1,42.9,9,3157,2235,4078,14.9,17.7,12.5,22.9,15,6892,5476,8309,10.5,38.6,31.7,45.5,9.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,45,54,F,8951,7841,10062,6.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3007,2099,3914,15.4,33.6,24.5,42.7,13.8,1729,1049,2409,20.1,19.3,11.5,27.2,20.8,3743,2695,4791,14.3,41.8,32.1,51.6,11.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,55,64,B,8892,8002,9783,5.1,100,100,100,0,717,268,1166,31.9,8.1,3.1,13,31.5,3506,2659,4353,12.3,39.4,30.7,48.1,11.3,1428,836,2019,21.1,16.1,9.4,22.7,21,3150,2289,4010,13.9,35.4,26.6,44.2,12.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,55,64,M,9338,7928,10747,7.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3499,2674,4325,12,37.5,29,46,11.6,2209,1353,3066,19.8,23.7,15.9,31.4,16.6,3354,2274,4434,16.4,35.9,26.1,45.8,14,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Gaspesie-Iles-de-la-Madeleine, Quebec (Peer group D)",2411,55,64,F,4781,3670,5891,11.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1422,796,2049,22.5,29.7,17.7,41.8,20.7,1271,643,1898,25.2,26.6,15.8,37.3,20.7,1828,1039,2617,22,38.2,24.3,52.2,18.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,12,64,B,4557,3666,5447,10,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2077,1449,2705,15.4,45.6,34,57.2,13,939,503,1374,23.7,20.6,11.4,29.8,22.8,1526,887,2164,21.3,33.5,22.4,44.6,16.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,12,64,M,241484,240338,242629,0.2,100,100,100,0,21048,15998,26098,12.2,8.7,6.6,10.8,12.2,112497,103718,121277,4,46.6,42.9,50.2,4,38664,31929,45400,8.9,16,13.2,18.8,8.9,68311,59333,77288,6.7,28.3,24.6,32,6.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,12,64,F,124451,124451,124451,0,100,100,100,0,6871,3417,10326,25.6,5.5,2.7,8.3,25.6,53192,46108,60275,6.8,42.7,37,48.4,6.8,24056,19169,28943,10.4,19.3,15.4,23.3,10.4,40332,33267,47396,8.9,32.4,26.7,38.1,8.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,20,34,B,117033,115887,118179,0.5,100,100,100,0,14177,10254,18099,14.1,12.1,8.8,15.5,14.1,59306,53190,65422,5.3,50.7,45.3,56,5.4,14608,9484,19732,17.9,12.5,8.1,16.9,17.9,27979,21893,34065,11.1,23.9,18.8,29,11,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,20,34,M,77572,73107,82037,2.9,100,100,100,0,10691,6492,14891,20,13.8,8.4,19.2,19.9,36230,31785,40675,6.3,46.7,41.1,52.3,6.1,9603,6284,12922,17.6,12.4,8.2,16.5,17.1,20594,15815,25373,11.8,26.5,20.7,32.4,11.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,20,34,F,41552,38031,45073,4.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,17915,14165,21665,10.7,43.1,35,51.2,9.6,7230,4338,10122,20.4,17.4,10.8,24,19.5,12602,9090,16113,14.2,30.3,22.2,38.5,13.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,20,24,B,36020,33191,38850,4,100,100,100,0,6886,3460,10313,25.4,19.1,10.1,28.1,24.1,18315,14580,22050,10.4,50.8,40.8,60.8,10,2373,933,3813,31,6.6,2.5,10.6,31.4,7992,5133,10851,18.3,22.2,14.1,30.3,18.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,20,24,M,29366,24395,34337,8.6,100,100,100,0,5415,1937,8892,32.8,18.4,8.3,28.6,28,14754,11798,17710,10.2,50.2,39.8,60.6,10.6,-1,-1,-1,-1,-1,-1,-1,-1,6945,4142,9747,20.6,23.6,15.8,31.5,17,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,20,24,F,13587,9634,17540,14.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,6172,3892,8452,18.8,45.4,29.5,61.3,17.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,25,34,B,15779,12415,19143,10.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,8582,5974,11190,15.5,54.4,40.1,68.6,13.4,-1,-1,-1,-1,-1,-1,-1,-1,3497,1694,5301,26.3,22.2,11.5,32.8,24.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,25,34,M,48206,40804,55608,7.8,100,100,100,0,5277,2589,7964,26,10.9,5.5,16.4,25.4,21476,17059,25893,10.5,44.6,37,52.1,8.6,7350,4480,10220,19.9,15.2,9.9,20.6,17.8,13649,9076,18223,17.1,28.3,20.5,36.1,14.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,25,34,F,27965,22124,33805,10.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,11743,7775,15710,17.2,42,31.3,52.7,13,5882,3333,8430,22.1,21,12.4,29.7,21,9154,5580,12729,19.9,32.7,22.3,43.1,16.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,35,44,B,20241,16334,24149,9.8,100,100,100,0,4091,1822,6360,28.3,20.2,9.5,30.9,27,9733,6588,12878,16.5,48.1,35.9,60.3,13,-1,-1,-1,-1,-1,-1,-1,-1,4495,2006,6984,28.3,22.2,11.1,33.3,25.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,35,44,M,63914,59471,68356,3.5,100,100,100,0,5445,3225,7664,20.8,8.5,5,12,21,33919,28647,39191,7.9,53.1,46,60.2,6.8,9082,5609,12555,19.5,14.2,8.9,19.5,19,15240,10821,19659,14.8,23.8,17.1,30.6,14.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,35,44,F,32445,28924,35966,5.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,15389,11542,19235,12.8,47.4,36.8,58,11.4,6583,4228,8938,18.3,20.3,13.3,27.3,17.5,9190,5246,13133,21.9,28.3,16.4,40.2,21.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,45,64,B,31469,28810,34127,4.3,100,100,100,0,4161,2330,5992,22.5,13.2,7.3,19.2,22.9,18531,15115,21946,9.4,58.9,49,68.8,8.6,-1,-1,-1,-1,-1,-1,-1,-1,6051,2877,9224,26.8,19.2,9.7,28.8,25.3,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,45,64,M,99998,99998,99998,0,100,100,100,0,4912,2769,7055,22.3,4.9,2.8,7.1,22.3,42348,36961,47736,6.5,42.3,37,47.7,6.5,19979,15842,24117,10.6,20,15.8,24.1,10.6,32477,26954,38000,8.7,32.5,27,38,8.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,45,64,F,50454,50454,50454,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,19888,15534,24242,11.2,39.4,30.8,48,11.2,10243,6852,13634,16.9,20.3,13.6,27,16.9,18540,14131,22949,12.1,36.7,28,45.5,12.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,45,54,B,49544,49544,49544,0,100,100,100,0,3129,1615,4643,24.7,6.3,3.3,9.4,24.7,22460,19035,25886,7.8,45.3,38.4,52.2,7.8,9736,6347,13125,17.8,19.7,12.8,26.5,17.8,13937,10750,17123,11.7,28.1,21.7,34.6,11.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,45,54,M,59761,54010,65512,4.9,100,100,100,0,4019,2034,6005,25.2,6.7,3.3,10.1,25.7,25541,20559,30523,10,42.7,35.9,49.6,8.2,12271,8877,15664,14.1,20.5,14.9,26.1,13.9,17929,13905,21954,11.5,30,24.1,35.9,10.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,45,54,F,30102,26292,33911,6.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,10887,7411,14364,16.3,36.2,26.3,46,13.9,6669,3822,9516,21.8,22.2,12.5,31.8,22.2,11156,7825,14487,15.2,37.1,27.3,46.8,13.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,55,64,B,29659,25860,33459,6.5,100,100,100,0,2630,1165,4096,28.4,8.9,3.8,13.9,28.9,14654,11475,17833,11.1,49.4,40.7,58.1,9,5602,3263,7941,21.3,18.9,11.3,26.5,20.6,6773,4229,9318,19.2,22.8,14.9,30.8,17.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,55,64,M,40237,34486,45988,7.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,16807,13316,20298,10.6,41.8,34.4,49.1,9,7708,4447,10970,21.6,19.2,12,26.3,19.1,14548,10121,18975,15.5,36.2,26.8,45.5,13.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region de la Chaudiere-Appalaches, Quebec (Peer group H)",2412,55,64,F,20352,16543,24162,9.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,9001,6010,11992,17,44.2,31.4,57.1,14.8,3574,1472,5676,30,17.6,8,27.2,27.9,7384,4153,10616,22.3,36.3,22.3,50.3,19.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,12,64,B,19885,16085,23684,9.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,7806,5404,10209,15.7,39.3,28.4,50.1,14.1,-1,-1,-1,-1,20.8,8.4,33.1,30.3,7163,4688,9639,17.6,36,25.6,46.5,14.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,12,64,M,216678,215002,218353,0.4,100,100,100,0,19851,15257,24445,11.8,9.2,7,11.3,11.8,91937,83808,100065,4.5,42.4,38.8,46.1,4.4,37053,30716,43390,8.7,17.1,14.2,20,8.8,63667,54920,72414,7,29.4,25.3,33.4,7.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,12,64,F,108440,108440,108440,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,38827,32243,45410,8.7,35.8,29.7,41.9,8.7,23916,18884,28949,10.7,22.1,17.4,26.7,10.7,42199,35439,48960,8.2,38.9,32.7,45.1,8.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,20,34,B,108238,106563,109913,0.8,100,100,100,0,16810,12411,21209,13.4,15.5,11.5,19.6,13.3,53110,46917,59303,5.9,49.1,43.5,54.6,5.7,13136,9217,17056,15.2,12.1,8.5,15.8,15.3,21468,15733,27203,13.6,19.8,14.5,25.2,13.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,20,34,M,68184,63247,73121,3.7,100,100,100,0,10663,7029,14297,17.4,15.6,10.6,20.7,16.6,33533,28151,38915,8.2,49.2,41.9,56.5,7.6,9873,6250,13496,18.7,14.5,9.4,19.6,18.1,13288,9196,17381,15.7,19.5,13.5,25.4,15.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,20,34,F,36154,32562,39746,5.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,15511,11179,19843,14.2,42.9,31.7,54.1,13.4,8356,4938,11773,20.9,23.1,14.2,32,19.7,10174,6306,14042,19.4,28.1,17.7,38.6,18.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,20,24,B,32030,28895,35165,5,100,100,100,0,8550,5339,11761,19.2,26.7,17,36.4,18.5,18022,14205,21839,10.8,56.3,46.5,66,8.8,-1,-1,-1,-1,-1,-1,-1,-1,3114,1303,4926,29.7,9.7,3.8,15.6,31,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,20,24,M,22745,18335,27156,9.9,100,100,100,0,4038,1568,6509,31.2,17.8,7.2,28.3,30.4,13212,8966,17458,16.4,58.1,44.6,71.6,11.9,-1,-1,-1,-1,-1,-1,-1,-1,4426,1885,6966,29.3,19.5,8.6,30.3,28.5,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,20,24,F,11754,8856,14651,12.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5909,3182,8636,23.5,50.3,29.8,70.7,20.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,25,34,B,10992,7973,14010,14,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,7303,4318,10288,20.9,66.4,47.9,85,14.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,25,34,M,45438,39789,51088,6.3,100,100,100,0,6625,3971,9279,20.4,14.6,9.1,20,19.1,20321,15795,24848,11.4,44.7,36.1,53.4,9.9,8803,5364,12242,19.9,19.4,12.3,26.4,18.6,8863,5410,12316,19.9,19.5,12.2,26.8,19.2,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,25,34,F,24400,19570,29230,10.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,9602,6108,13097,18.6,39.4,27.1,51.6,15.8,7724,4428,11019,21.8,31.7,19.7,43.6,19.3,6383,3300,9465,24.6,26.2,14.7,37.6,22.3,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,35,44,B,21038,17507,24569,8.6,100,100,100,0,5934,3393,8474,21.8,28.2,16.8,39.6,20.6,10719,7546,13892,15.1,51,39.6,62.3,11.4,-1,-1,-1,-1,-1,-1,-1,-1,2480,980,3981,30.9,11.8,4.4,19.2,31.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,35,44,M,60392,55477,65307,4.2,100,100,100,0,6158,3780,8536,19.7,10.2,6.3,14.1,19.7,28229,23581,32876,8.4,46.7,39.5,54,8,7919,4794,11045,20.1,13.1,8.1,18.1,19.4,17299,12615,21982,13.8,28.6,21.6,35.7,12.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,35,44,F,29659,26067,33251,6.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,12083,8957,15209,13.2,40.7,30.5,51,12.8,5068,2984,7152,21,17.1,10.3,23.8,20.1,11283,7738,14828,16,38,27.6,48.5,14,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,45,64,B,30733,27559,33906,5.3,100,100,100,0,5230,3085,7376,20.9,17,10.2,23.9,20.5,16146,12863,19428,10.4,52.5,42.4,62.7,9.8,-1,-1,-1,-1,-1,-1,-1,-1,6015,2910,9120,26.3,19.6,10.1,29,24.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,45,64,M,88102,88102,88102,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,30175,24385,35965,9.8,34.2,27.7,40.8,9.8,19260,14077,24443,13.7,21.9,16,27.7,13.7,33080,27394,38767,8.8,37.5,31.1,44,8.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,45,64,F,42627,42627,42627,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,11233,7397,15068,17.4,26.4,17.4,35.3,17.4,10493,6721,14265,18.3,24.6,15.8,33.5,18.3,20742,16641,24842,10.1,48.7,39,58.3,10.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,45,54,B,45476,45476,45476,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,18942,14631,23254,11.6,41.7,32.2,51.1,11.6,8767,5309,12226,20.1,19.3,11.7,26.9,20.1,12339,8680,15997,15.1,27.1,19.1,35.2,15.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,45,54,M,50549,44379,56719,6.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,19273,14276,24270,13.2,38.1,28.9,47.4,12.4,8975,5063,12886,22.2,17.8,10.4,25.1,21.1,18532,13522,23542,13.8,36.7,28.2,45.1,11.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,45,54,F,22266,18229,26303,9.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5654,2908,8401,24.8,25.4,13.2,37.6,24.5,5361,2381,8341,28.4,24.1,11.8,36.3,26,11251,7431,15070,17.3,50.5,36.7,64.3,14,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,55,64,B,28282,24169,32396,7.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,13618,9682,17555,14.7,48.2,36.2,60.1,12.7,3614,1255,5973,33.3,12.8,4.5,21.1,33.2,7281,4450,10113,19.8,25.7,16.3,35.2,18.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,55,64,M,37554,31384,43724,8.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,10902,7156,14648,17.5,29,20.1,37.9,15.6,10286,6314,14257,19.7,27.4,18.2,36.6,17.1,14548,10381,18715,14.6,38.7,29.2,48.3,12.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Laval, Quebec (Peer group I)",2413,55,64,F,20360,16323,24397,10.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5578,2735,8421,26,27.4,14.9,39.9,23.2,5132,2311,7952,28,25.2,12.6,37.8,25.5,9491,6470,12511,16.2,46.6,33.3,59.9,14.6,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Lanaudiere, Quebec (Peer group I)",2414,12,64,B,17193,13080,21306,12.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5324,2807,7841,24.1,31,18.3,43.6,20.8,5154,2607,7700,25.2,30,17.5,42.4,21.2,5057,2667,7448,24.1,29.4,16.8,42,21.9,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Lanaudiere, Quebec (Peer group I)",2414,12,64,M,245973,244297,247649,0.3,100,100,100,0,21425,16107,26744,12.7,8.7,6.6,10.9,12.6,110041,102307,117775,3.6,44.7,41.6,47.8,3.5,34810,28860,40761,8.7,14.2,11.7,16.6,8.7,77903,70785,85022,4.7,31.7,28.8,34.6,4.7,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Lanaudiere, Quebec (Peer group I)",2414,12,64,F,125251,125251,125251,0,100,100,100,0,3516,1515,5518,29,2.8,1.2,4.4,29,52925,46673,59177,6,42.3,37.3,47.2,6,21892,17302,26482,10.7,17.5,13.8,21.1,10.7,46403,40541,52265,6.4,37,32.4,41.7,6.4,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Lanaudiere, Quebec (Peer group I)",2414,20,34,B,120722,119046,122398,0.7,100,100,100,0,17909,13374,22443,12.9,14.8,11.1,18.6,12.9,57116,51284,62948,5.2,47.3,42.6,52,5,12919,9395,16443,13.9,10.7,7.8,13.6,13.9,31500,26719,36281,7.7,26.1,22.1,30.1,7.8,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Lanaudiere, Quebec (Peer group I)",2414,20,34,M,68935,63123,74748,4.3,100,100,100,0,7907,4676,11139,20.9,11.5,6.8,16.2,20.9,34728,28754,40703,8.8,50.4,43.5,57.3,7,7342,4556,10128,19.4,10.7,6.6,14.7,19.3,18957,14643,23272,11.6,27.5,21.5,33.5,11.1,-1,-1,-1,-1,-1,-1,-1,-1
"Region de Lanaudiere, Quebec (Peer group I)",2414,20,34,F,35663,31887,39439,5.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,18013,14352,21674,10.4,50.5,41.3,59.8,9.3,4399,2149,6649,26.1,12.3,5.8,18.9,27,12104,8512,15696,15.1,33.9,24.8,43.1,13.7,-1,-1,-1,-1,-1,-1,-1,-1
